Last Ingested Ts Time,City Name,Provider ID,Provider Name,Account Manager Name,Smart Promo ID,Smart Promo Enrollment State,Smart Promo Type,Smart Promo Provider Enrollment Start Ts Utc Time,Smart Promo Provider Enrollment End Ts Utc Time,Smart Promo Offer ID,Smart Promo Offer Enrollment State,Smart Promo Offer Type,Smart Promo Offer Mode,Smart Promo Offer Provider Enrollment Start Ts Utc Time,Smart Promo Offer Provider Enrollment End Ts Utc Time,Campaign ID,Campaign Spend Objective,Discount Type,Bonus Type,Bonus Data Percentage,Bonus Data Max Value,Min Basket Size,Cost Share Percentage,Count Orders,Count Unique Users,Count New Users for Provider,Count New Users for Bolt
2026-02-08 4:34:23,Tbilisi,184064,Milanese Bistro Ground 84,Nino Chakhvashvili,39549,active,smart_promotion,2026-01-30 8:20:51,2026-02-15 19:59:59,61654,active,double_deal,white_box,2026-01-30 8:20:51,2026-02-15 19:59:59,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,2,2,1,0
2026-02-08 4:34:23,Tbilisi,184064,Milanese Bistro Ground 84,Nino Chakhvashvili,39549,active,smart_promotion,2026-01-30 8:20:51,2026-02-15 19:59:59,61653,active,regular,white_box,2026-01-30 8:20:51,2026-02-15 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,14,10,6,0
2026-02-08 4:34:23,Tbilisi,184064,Milanese Bistro Ground 84,Nino Chakhvashvili,39549,active,smart_promotion,2026-01-30 8:20:51,2026-02-15 19:59:59,61654,active,double_deal,white_box,2026-01-30 8:20:51,2026-02-15 19:59:59,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,2,2,1,0
2026-02-08 4:34:23,Tbilisi,184064,Milanese Bistro Ground 84,Nino Chakhvashvili,39549,active,smart_promotion,2026-01-30 8:20:51,2026-02-15 19:59:59,61655,active,double_deal,white_box,2026-01-30 8:20:51,2026-02-15 19:59:59,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,184064,Milanese Bistro Ground 84,Nino Chakhvashvili,39549,active,smart_promotion,2026-01-30 8:20:51,2026-02-15 19:59:59,61656,active,double_deal,white_box,2026-01-30 8:20:51,2026-02-15 19:59:59,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,3,2,1,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61654,active,double_deal,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,1,1,0,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61654,active,double_deal,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,1,1,0,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61653,active,regular,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,12,11,10,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61656,active,double_deal,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,2,2,2,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61655,active,double_deal,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61655,active,double_deal,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,184055,Milanese Bistro 84 Vekua,Nino Chakhvashvili,39550,active,smart_promotion,2026-01-30 8:21:34,2026-02-15 19:59:59,61656,active,double_deal,white_box,2026-01-30 8:21:34,2026-02-15 19:59:59,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,182154,Wrap Master Delisi 24/7,Nino Shanshiashvili,37649,finished,smart_promotion,2026-01-19 6:35:04,2026-01-25 19:59:59,61653,finished,regular,white_box,2026-01-19 6:35:04,2026-01-25 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,30,25,20,1
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61653,disabled,regular,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61654,disabled,double_deal,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61656,disabled,double_deal,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61655,disabled,double_deal,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61655,disabled,double_deal,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40860,active,smart_promotion,2026-02-06 10:02:56,2026-03-07 19:59:59,61655,active,double_deal,white_box,2026-02-06 10:02:56,2026-03-07 19:59:59,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40860,active,smart_promotion,2026-02-06 10:02:56,2026-03-07 19:59:59,61655,active,double_deal,white_box,2026-02-06 10:02:56,2026-03-07 19:59:59,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40860,active,smart_promotion,2026-02-06 10:02:56,2026-03-07 19:59:59,61654,active,double_deal,white_box,2026-02-06 10:02:56,2026-03-07 19:59:59,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,2,2,2,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61654,disabled,double_deal,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40860,active,smart_promotion,2026-02-06 10:02:56,2026-03-07 19:59:59,61653,active,regular,white_box,2026-02-06 10:02:56,2026-03-07 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,2,2,1,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40860,active,smart_promotion,2026-02-06 10:02:56,2026-03-07 19:59:59,61654,active,double_deal,white_box,2026-02-06 10:02:56,2026-03-07 19:59:59,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,2,2,2,0
2026-02-08 4:34:23,Tbilisi,179943,Lagidze,Mariam Gadelia,40859,disabled,smart_promotion,2026-02-06 9:59:57,2026-02-06 10:02:26,61656,disabled,double_deal,white_box,2026-02-06 9:59:57,2026-02-06 10:02:26,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61655,active,double_deal,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61654,active,double_deal,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61656,active,double_deal,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61655,active,double_deal,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61653,active,regular,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61654,active,double_deal,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179123,BB Burger Vera,Mariam Gadelia,40251,active,smart_promotion,2026-02-03 11:44:16,2026-02-28 19:59:59,61656,active,double_deal,white_box,2026-02-03 11:44:16,2026-02-28 19:59:59,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61655,active,double_deal,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61654,active,double_deal,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61655,active,double_deal,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61656,active,double_deal,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61656,active,double_deal,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,2,2,1,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61654,active,double_deal,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,179122,BB Burger Bazari Orbeliani,Mariam Gadelia,40250,active,smart_promotion,2026-02-03 11:43:53,2026-02-28 19:59:59,61653,active,regular,white_box,2026-02-03 11:43:53,2026-02-28 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61656,disabled,double_deal,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61653,disabled,regular,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61655,disabled,double_deal,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61655,disabled,double_deal,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61656,disabled,double_deal,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61654,disabled,double_deal,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,177592,2 Nacheri,Nino Shanshiashvili,38990,disabled,smart_promotion,2026-01-27 8:00:24,2026-01-27 8:02:07,61654,disabled,double_deal,black_box,2026-01-27 8:00:24,2026-01-27 8:02:07,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,168387,Kama,Mariam Gadelia,39066,finished,smart_promotion,2026-01-27 14:20:03,2026-02-03 19:59:59,61656,finished,double_deal,white_box,2026-01-27 14:20:03,2026-02-03 19:59:59,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,168387,Kama,Mariam Gadelia,39066,finished,smart_promotion,2026-01-27 14:20:03,2026-02-03 19:59:59,61656,finished,double_deal,white_box,2026-01-27 14:20:03,2026-02-03 19:59:59,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,3,3,2,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61656,active,double_deal,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781070,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61656,active,double_deal,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781071,sp_engagement,Menu Discounts,percentage_of_food_price,20,50,0,100,0,0,0,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61655,active,double_deal,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781073,sp_activation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61654,active,double_deal,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781075,sp_reactivation,Free Full Delivery,percentage_of_full_delivery_price,100,5,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61653,active,regular,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,1,1,0,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61655,active,double_deal,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781072,sp_activation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,167857,Savorya,Nino Chakhvashvili,40945,active,smart_promotion,2026-02-07 10:21:17,2027-02-06 19:59:59,61654,active,double_deal,black_box,2026-02-07 10:21:17,2026-12-01 19:59:00,781074,sp_reactivation,Menu Discounts,percentage_of_food_price,25,50,0,60,0,0,0,0
2026-02-08 4:34:23,Tbilisi,163437,Teremok Vake,Nino Shanshiashvili,37986,finished,smart_promotion,2026-01-21 7:26:17,2026-01-28 19:59:59,61653,finished,regular,white_box,2026-01-21 7:26:17,2026-01-28 19:59:59,781067,sp_experiment,Menu Discounts,percentage_of_food_price,30,50,0,50,11,8,5,0
